STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
02,           0520,1,1,1,00A22,0,02,240,18620,'GERSTLE RIVER',,'ALASKA HIGHWAY','MILE POINT 168.3',4.72,270.862,1,0018000000,0,63490583,144550978,199,3,01,01,01,1944,2,0,262,2018,3,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,10,0,00,9,0,7.2,61,554.6,0,0,7.3,8.2,4.8,N,0,N,99.9,0,5,5,5,7,N,1,74.8,1,30.7,5,5,N,5,8,6,,,0,720,24,Y24,N  ,N  ,0719,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,28,0,1,Y,3,800,2035,0,N,02,F,5,4547.72
02,           0521,1,1,1,00A22,0,02,240,18620,'SAWMILL CREEK',,'ALASKA HIGHWAY','MILE POINT 179.6',4.72,288.983,1,0018000000,0,63535638,145135824,199,3,01,01,01,1995,2,0,880,2018,9,11,0,0,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,7.2,42.1,42.4,0,0,11,11.9,99.99,N,0,N,99.9,0,8,8,6,9,N,1,89.8,1,41.3,6,7,N,5,9,9,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,9,6,2,1,18,0,1,Y,8,950,2035,0,N,02,F,6,504.56
02,           0524,1,1,1,00A23,0,02,240,18620,'TANANA RIVER BIG DELTA',,'RICHARDSON HIGHWAY','MILE POINT 277.9',5.46,447.296,1,0018000000,0,64092643,145510875,199,3,01,01,01,1966,2,0,2089,2018,4,9.8,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,10,3,02,1,4,7.3,121.6,238.8,0.5,0.5,9.1,10.4,5.46,N,0,N,99.9,0,6,6,6,6,N,1,66.8,1,26.9,6,4,N,5,8,6,,,0,720,24,Y24,Y60,N  ,0719,0920,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,14,1,1,Y,3,2900,2035,0,N,02,F,6,2483.52
02,           0525,1,1,1,00A23,0,02,240,18620,'SHAW CREEK',,'RICHARDSON HIGHWAY','MILE POINT 289.0',5.46,465.125,1,0018000000,0,64153650,146062816,199,3,01,01,01,2011,2,0,1436,2018,A,12.2,0,30,0,1,1,1,1,5,1,1.8,15.2,A,1,5,5,04,0,00,3,0,7.3,18.3,54.9,0,0,12.2,13.1,99.99,N,0,N,99.9,0,8,8,7,8,N,1,87.7,1,40.4,7,7,N,5,8,8,,,,720,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,0,9,6,2,1,17,1,1,Y,8,1600,2035,0,N,02,G,7,719.19
02,           0526,1,1,1,00A23,0,02,090,55910,'BANNER CREEK',,'RICHARDSON HIGHWAY','MILE POINT 297.4',5.46,478.579,1,0018000000,0,64172121,146210700,199,3,01,01,01,2016,2,0,1436,2018,A,12.8,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,2,0,7.3,27.7,56.4,0,0,12.7,13.6,99.99,N,0,N,99.9,0,9,9,7,9,N,1,87.7,1,40.4,7,7,N,5,9,8,,,,720,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,0,9,6,2,1,17,1,1,Y,8,2130,2035,0,N,02,G,7,767.04
02,           0527,1,1,1,00A24,0,02,090,55910,'SALCHA RIVER',,'RICHARDSON HIGHWAY','MILE POINT 324.7',5.46,522.533,1,0018000000,0,64280950,146555682,199,3,01,01,01,1967,2,0,2086,2018,5,9.8,0,0,0,1,0,1,0,5,0,0,0,A,1,5,4,02,0,00,4,0,7.3,43,153.7,1.5,0,10.7,11.7,99.99,N,0,N,0,0,7,7,6,4,N,1,61.9,1,33.3,6,5,N,5,6,8,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,14,1,1,Y,7,3360,2035,0,N,02,F,6,1798.29
02,           0528,1,1,1,00A24,0,02,090,55910,'CLEAR CREEK',,'RICHARDSON HIGHWAY','MILE POINT 325.4',5.46,523.616,1,0018000000,0,64281375,146571143,199,3,01,01,01,1967,2,0,2086,2018,5,12.2,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,13.4,14.3,0,0,12.5,13,99.99,N,0,N,0,0,6,7,5,4,N,1,71,1,32.8,5,6,N,5,3,8,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,14,1,1,Y,8,3360,2035,0,N,02,F,5,185.9
02,           0529,1,1,1,00A24,0,02,090,55910,'MUNSON SLOUGH',,'RICHARDSON HIGHWAY','MILE POINT 326.1',5.46,524.836,1,0018000000,0,64283070,146583016,199,3,01,01,01,1967,2,0,2086,2018,5,13,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,19.2,19.2,0,0,12.5,13,99.99,N,0,N,99.9,0,7,6,6,6,N,1,68.7,1,31.7,6,6,N,5,6,6,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,14,1,1,Y,8,3360,2035,0,N,02,F,6,249.6
02,           0530,1,1,1,00A24,0,02,090,55910,'LITTLE SALCHA RIVER',,'RICHARDSON HIGHWAY','MILE POINT 329.1',5.46,529.58,1,0018000000,0,64305709,146583006,199,3,01,01,01,1967,2,0,2086,2018,5,13,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,2,0,7.3,14,28,0,0,12.5,13,99.99,N,0,N,99.9,0,7,7,7,6,N,1,71,1,32.8,7,6,N,5,6,8,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,14,1,1,Y,8,3360,2035,0,N,02,G,7,364
02,           0531,1,1,1,00A24,0,02,090,55910,'MOOSE CREEK EAST BOUND',,'RICHARDSON HIGHWAY','MILE POINT 345.9',5.46,556.654,1,0018000000,0,64431177,147132918,199,3,01,01,01,1971,2,0,5162,2018,5,13.7,0,0,0,1,1,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,25.9,26.8,0,0,12.2,13.1,99.99,N,0,N,99.9,0,6,7,7,5,N,1,65.5,1,30.2,7,7,N,5,6,8,,,0,720,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,L,1,,1,0,0,1,1,0,0,7,1,1,Y,8,8000,2035,0,N,02,F,6,351.08
02,           0532,1,3,1,00671,0,02,090,24230,'CHENA RIVER (WENDELL)',,'WENDELL AVENUE','MILE POINT 1.2',99.99,1.88,0,,,64504664,147423107,3,3,01,01,16,1953,2,0,7264,2018,6,9.1,0,0,0,0,0,0,0,5,1,10.9,36.5,A,5,5,4,02,0,00,5,0,9.1,37.8,122.7,1.6,1.6,9.1,9.6,99.99,N,0,N,0,0,4,5,6,7,N,1,48.4,1,22.3,5,4,N,5,8,3,,,0,820,24,N  ,Y60,N  ,,1019,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,6,0,1,Y,8,10000,2035,0,N,02,P,4,1177.92
02,           0534,1,1,1,00A16,0,01,020,03000,'SHIP CREEK',,'GLENN HIGHWAY','MILE POINT 4.8',4.98,7.673,1,0013000000,0,61141700,149413900,199,3,01,01,11,1988,9,0,63872,2018,9,48.2,2,6,0,1,1,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,30.9,31.4,0,0,46.8,48.2,99.99,N,0,N,99.9,0,7,7,6,8,N,1,75.3,1,31.8,6,9,N,5,9,9,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,9,6,0,0,2,1,1,Y,5,66000,2035,0,N,02,F,6,1513.48
02,           0535,1,3,1,00A16,0,01,020,03000,'EAGLE RIVER E FRONTAGE',,'VFW ROAD','MILE POINT 11.6',99.99,18.59,1,0013000000,0,61183700,149343800,199,3,01,01,09,1981,2,0,200,2018,5,11,0,0,0,0,1,1,0,5,0,0,0,A,1,5,5,04,0,00,3,0,11.2,24.4,74.1,0,2.6,10.8,14.5,99.99,N,0,N,99.9,0,6,6,6,7,N,1,76.6,1,32.7,6,7,N,5,8,8,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,6,2,0,2,1,1,Y,7,300,2035,0,N,02,F,6,1074.45
02,           0536,1,3,1,NSPCG,0,01,020,14440,'PETERS CREEK',,'OLD GLENN  EAGLE R','MILE POINT 7.4',99.99,11.909,0,,,61241364,149272610,16,3,01,01,17,2011,2,0,2226,2018,A,10.7,0,25,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,9.9,40.2,41.5,0,0,9.9,10.7,99.99,N,0,N,99.9,0,9,8,8,9,N,1,73.3,1,33.8,8,4,N,5,9,8,,,,620,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,9,6,2,1,6,0,1,Y,8,4100,2035,0,N,02,G,8,444.05
02,           0537,1,4,2,00000,0,01,020,14440,'EKLUTNA RIVER',,'OLD GLENN HIGHWAY','MILE POINT 0.3',99.99,0.483,0,,0,61265933,149221171,16,3,04,04,17,2016,2,0,716,2018,A,9.8,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,2,0,9.8,38.3,77.4,0,3,9.8,13.8,99.99,N,0,N,99.9,0,8,9,8,9,N,1,87.7,1,40.4,8,6,N,5,9,6,,,,620,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,9,6,2,1,2,0,1,Y,8,900,2035,0,N,02,G,8,1068.12
02,           0538,1,3,1,00576,0,01,170,58660,'GOAT CREEK',,'OLD GLENN  PALMER','MILE POINT 6.2',99.99,9.928,0,,,61291825,149055580,43,3,01,01,07,1977,2,0,2445,2018,6,9.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,7.6,24.4,25.3,0,0,7.6,9.1,99.99,N,0,N,99.9,0,7,7,6,5,N,1,65,1,31.2,6,2,N,5,7,6,,,0,620,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,9,6,2,0,8,0,1,Y,8,2900,2035,0,N,02,F,6,230.23
02,           0539,1,3,1,00576,0,01,170,58660,'KNIK RIVER',,'OLD GLENN  PALMER','MILE POINT 8.7',99.99,14.054,0,,,61301411,149015895,43,3,01,01,07,1975,2,0,2729,2018,6,8.5,0,0,0,1,1,1,0,5,0,0,0,A,1,5,4,05,0,00,3,0,7.6,57.9,154.1,0,0,8.5,8.8,99.99,N,0,N,99.9,0,7,6,7,8,N,1,66.1,1,30.6,6,4,N,5,8,6,,,0,620,24,Y24,Y60,N  ,0618,0918,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,5,0,1,Y,7,3600,2035,0,N,02,F,6,1356.08
02,           0541,1,1,1,00A15,0,01,170,58660,'MOOSE CREEK',,'GLENN HIGHWAY','MILE POINT 47.3',4.98,76.149,1,0013000000,0,61405700,149024800,199,3,01,01,01,1958,2,0,2989,2018,4,11.6,0,0,0,1,1,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,7.3,21.3,55.8,0,0,7.3,7.9,99.99,N,0,N,0,0,6,6,7,7,N,1,49.6,1,23.7,5,2,N,5,8,6,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,0,0,8,0,1,Y,8,3500,2035,0,N,02,F,6,440.82
02,           0542,1,1,1,00A15,0,01,170,74500,'ESKA CREEK',,'GLENN HIGHWAY','MILE POINT 53.4',4.98,85.945,1,0013000000,0,61423800,148535700,199,3,01,01,01,1999,2,0,2989,2018,9,11.6,0,20,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,31.4,32.4,0,0,10.8,11.7,99.99,N,0,N,99.9,0,6,7,7,9,N,1,87.7,1,40.4,7,5,N,5,8,7,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,9,6,2,1,8,0,1,Y,8,3500,2035,0,N,02,F,6,379.08
02,           0543,1,1,1,00A15,0,01,170,74500,'GRANITE CREEK',,'GLENN HIGHWAY','MILE POINT 55.0',4.98,88.554,1,0013000000,0,61423960,148510108,199,3,01,01,01,2001,2,0,1650,2018,9,10.7,0,15,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,2,0,7.3,21.3,64.6,0,0,10.8,11.7,99.99,N,0,N,99.9,0,6,7,7,5,N,1,83.6,1,41.1,7,6,N,5,8,7,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,9,6,2,1,15,0,1,Y,8,2376,2035,0,N,02,F,6,755.82
02,           0544,1,1,1,00A15,0,01,170,74500,'KINGS RIVER',,'GLENN HIGHWAY','MILE POINT 59.1',4.98,95.093,1,0013000000,0,61435600,148450000,199,3,01,01,01,1961,2,0,1650,2018,4,9.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,3,0,7.3,24.7,74.4,0,0,9.5,10,99.99,N,0,N,99.9,0,4,5,5,8,N,1,44.3,1,20.4,5,5,N,5,8,6,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,0,0,15,0,1,Y,8,2376,2035,0,N,02,P,4,744
02,           0545,1,1,1,00A15,0,01,170,74500,'CHICKALOON RIVER',,'GLENN HIGHWAY','MILE POINT 70.5',4.98,113.454,1,0013000000,0,61470800,148271300,199,3,01,01,01,2016,2,0,1309,2018,A,12.8,1,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,3,0,7.3,45.7,107.6,3,0,12.8,13.7,99.99,N,0,N,99.9,0,7,7,7,9,N,1,62.1,1,28.6,7,7,N,5,9,6,,,,719,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,0,1,6,2,1,15,0,1,Y,8,2000,2035,0,N,02,G,7,1474.12
02,           0546,1,1,1,00A15,0,01,170,74500,'PURINTON CREEK',,'GLENN HIGHWAY','MILE POINT 81.6',4.98,131.258,1,0013000000,0,61483960,148081068,199,3,01,01,01,1957,2,0,1309,2018,4,7.3,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,5.8,6.7,0,0,7.3,7.9,99.99,N,0,N,99.9,0,5,6,5,7,N,1,52.7,1,24.3,5,4,N,5,8,8,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,0,0,15,0,1,Y,8,1650,2035,0,N,02,F,5,52.93
02,           0547,1,1,1,00A15,0,01,170,74500,'HICKS CREEK',,'GLENN HIGHWAY','MILE POINT 88.9',4.98,143.071,1,0013000000,0,61472800,147561100,199,3,01,01,01,2008,2,2,1354,2018,A,11.6,0,20,0,1,1,1,1,5,0,0,0,A,1,6,5,04,0,00,3,0,7.3,36,109.4,0,0,10.8,11.7,99.99,H,10.24,H,6.1,0,7,8,6,7,N,1,87.7,1,40.4,6,6,9,5,9,6,,,,719,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,0,9,6,2,1,10,0,1,Y,8,2100,2035,,N,02,F,6,1279.98
02,           0549,1,3,1,NSPCG,0,05,063,28740,'LITTLE NELCHINA RIVER',,'GLENN HWY SPUR','MP 137.6 AK STATE DIV PKS',4.98,0,0,,,61592112,146564668,5,3,01,01,09,1952,2,0,765,2018,4,10.4,0,7,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,3,0,7.3,18,55.8,0,0,7.3,7.9,99.99,N,0,N,99.9,0,6,6,6,7,N,1,53,1,24.4,6,4,N,5,9,7,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,0,0,1,1,0,0,1,0,1,Y,3,918,2035,0,N,02,F,6,440.82
02,           0551,1,1,1,00A14,0,05,063,28740,'MENDELTNA CREEK',,'GLENN HIGHWAY','MILE POINT 144.1',4.98,231.852,1,0013000000,0,62025640,146323516,199,3,01,01,01,1977,2,0,884,2018,5,12.2,0,25,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,26.5,27.1,0,0,12.2,12.5,99.99,N,0,N,99.9,0,6,5,5,6,N,1,65.8,1,28.4,5,8,N,5,8,8,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,9,6,0,0,26,0,1,Y,8,1200,2035,0,N,02,F,5,338.75
02,           0552,1,1,1,00A14,0,05,063,30500,'TOLSONA CREEK',,'GLENN HIGHWAY','MILE POINT 163.9',4.98,263.932,1,0013000000,0,62060200,145580600,199,3,01,01,01,2013,2,0,841,2018,A,13.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,7.3,34.7,35.4,0,0,12.2,13.1,99.99,N,0,N,0,0,7,8,8,9,N,1,87.7,1,40.4,8,8,N,5,8,8,,,,719,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,0,9,6,2,1,19,0,1,Y,8,1202,2035,,N,02,G,7,463.74
02,           0556,1,3,1,00071,0,05,066,82200,'VALDEZ GLACIER STREAM',,'RICHARDSON HIGHWAY','MILE POINT 4.8',99.99,7.757,1,0019000000,0,61063500,146141300,199,3,01,01,02,1965,2,0,2906,2018,5,11,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,3,0,7.3,24.4,73.8,0,1.8,9.2,11.9,99.99,N,0,N,99.9,0,7,7,7,6,N,1,99,1,45.5,7,4,N,5,8,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,1999,2,6,2,1,14,0,1,Y,8,5300,2035,0,N,02,G,7,878.22
02,           0557,1,3,1,00071,0,05,066,82200,'LOWE RIVER LOWER CROSS',,'RICHARDSON HIGHWAY','MILE POINT 18.8',99.99,30.238,1,0019000000,0,61050100,145534200,199,3,01,01,02,1974,2,0,891,2018,5,11,0,55,0,1,1,1,1,5,0,0,0,A,1,5,4,02,0,00,4,0,7.3,38.1,139.5,0,0,11.6,12.5,99.99,N,0,N,99.9,0,7,7,6,4,N,1,63.7,1,29.4,6,7,N,5,4,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,33,0,1,Y,8,1846,2035,0,N,02,F,6,1743.75
02,           0558,1,3,1,00071,0,05,066,82200,'LOWE RIVER UPPER CROSS',,'RICHARDSON HIGHWAY','MILE POINT 20.3',99.99,32.633,1,0019000000,0,61054600,145520300,199,3,01,01,02,1985,2,0,891,2018,5,11,0,0,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,4,0,7.3,36.9,147.7,0,0,11,11.3,99.99,N,0,N,99.9,0,7,7,7,8,N,1,87.7,1,40.4,7,7,N,5,8,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,2,0,33,0,1,Y,5,900,2035,0,N,02,G,7,1669.01
02,           0559,1,3,1,00071,0,05,066,82200,'SHEEP CREEK',,'RICHARDSON HIGHWAY','MILE POINT 22.5',99.99,36.205,1,0019000000,0,61064400,145484200,199,3,01,01,02,1961,2,0,891,2018,5,11,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,3,02,1,2,7.3,39.6,58.8,0,0,10.9,11.2,99.99,N,0,N,99.9,0,7,7,6,8,N,1,66.1,1,30.6,6,6,N,5,9,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,1985,1,6,2,0,33,0,1,Y,8,900,2035,0,N,02,F,6,658.56
02,           0564,1,3,1,00071,0,05,066,82200,'TSAINA RIVER',,'RICHARDSON HIGHWAY','MILE POINT 41.5',99.99,66.834,1,0019000000,0,61123100,145284900,199,3,01,01,02,1984,2,0,487,2018,5,11,0,0,0,0,0,1,0,5,0,0,0,A,1,5,5,04,0,00,3,0,7.3,39.6,64,0,0,13,13.3,99.99,N,0,N,99.9,0,7,7,6,9,N,1,87.7,1,39.8,6,9,N,5,9,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,9,6,2,0,33,0,1,Y,8,850,2035,0,N,02,F,6,851.2
02,           0565,1,3,1,00071,0,05,063,82200,'STUART CREEK',,'RICHARDSON HIGHWAY','MILE POINT 49.9',99.99,80.309,1,0019000000,0,61153100,145166000,199,3,01,01,02,1981,2,0,487,2018,5,11,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,24.1,25,0,0,10.4,11.3,99.99,N,0,N,99.9,0,7,7,5,8,N,1,74,1,34.1,5,6,N,5,7,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,2,0,33,0,1,Y,8,850,2035,0,N,02,F,5,282.5
02,           0569,1,3,1,00071,0,05,063,17300,'TONSINA RIVER',,'RICHARDSON HIGHWAY','MILE POINT 83.1',99.99,133.724,1,0019000000,0,61394700,145105500,199,3,01,01,02,1957,2,0,747,2018,5,11,0,35,0,0,1,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,7.3,29.9,77.4,0,0,12.3,12.6,99.99,N,0,N,99.9,0,6,7,5,8,N,1,53.4,1,24.7,5,9,N,5,8,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,1973,1,6,0,0,33,0,1,Y,8,780,2035,0,N,02,F,5,975.24
02,           0570,1,3,1,00071,0,05,063,17300,'SQUIRREL CREEK',,'RICHARDSON HIGHWAY','MILE POINT 83.5',99.99,134.351,1,0019000000,0,61400400,145103700,199,3,01,01,02,1973,2,0,747,2018,5,11,0,15,0,0,1,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,14.9,15.8,0,0,12.3,12.6,99.99,N,0,N,99.9,0,8,7,7,8,N,1,66.4,1,30.6,7,9,N,5,8,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,6,2,0,33,0,1,Y,8,780,2035,0,N,02,G,7,199.08
02,           0572,1,3,1,00071,0,05,063,17300,'KLUTINA RIVER',,'IRR:OLD ALIGN RICH','MILE POINT 0.5',99.99,0.724,0,,,61570700,145182700,6,3,01,01,07,1957,2,0,550,2018,4,9.8,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,02,0,00,2,0,7.3,36.6,74.1,0.2,0.2,7.6,7.9,99.99,N,0,N,99.9,0,5,5,6,8,N,1,90.9,1,39,5,4,N,5,8,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,0,N,2,,0,1,1999,1,1,0,0,14,0,1,Y,3,884,2035,0,N,02,F,5,585.39
02,           0573,1,3,1,00071,0,05,063,28740,'TAZLINA RIVER',,'RICHARDSON HIGHWAY','MILE POINT 113.4',99.99,182.559,1,0019000000,0,62031688,145254042,199,3,01,01,02,1973,2,0,1420,2018,5,11,0,0,0,0,1,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,7.3,54.9,143,0,0,10.8,11.2,99.99,N,0,N,99.9,0,6,7,7,8,N,1,64.4,1,29.4,7,6,N,5,9,8,,,0,819,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,33,0,1,Y,7,2200,2035,0,N,02,F,6,1601.6
02,           0574,1,3,1,00071,0,05,063,30500,'GULKANA RIVER',,'RICHARDSON HIGHWAY','MILE POINT 129.8',5.46,208.869,1,0019000000,0,62161100,145230500,199,3,01,01,01,1974,2,0,952,2018,5,9.4,0,30,0,0,0,1,0,5,0,0,0,A,1,5,4,02,0,00,3,0,7.3,48.8,123.4,0,0,10.4,10.7,99.99,N,0,N,99.9,0,4,6,7,7,N,1,78.8,1,36.3,6,6,N,5,8,8,,,0,719,24,N  ,N  ,N  ,,,,0,0,0,,,,               ,1,N,2,,1,0,0,1,1,0,0,21,0,1,Y,7,1200,2035,0,N,02,P,4,1320.38
